,net
2014-06-16,-0.002383487576065968
2014-06-17,0.00021578894892649388
2014-06-18,-0.001966598134868962
2014-06-19,-0.01619552899141588
2014-06-20,0.0010569719021912333
2014-06-23,-0.0031526420532605737
2014-06-24,-0.0011948037338910269
2014-06-25,-0.001086535893179574
2014-06-26,-0.004512585298523389
2014-06-27,-0.0003460704858058275
2014-06-30,-0.0007668991364361429
2014-07-01,0.0012217901412142416
2014-07-02,-0.0012222969199791624
2014-07-03,-0.002425779767474253
2014-07-07,0.0014542434936643327
2014-07-08,-0.003920618394340422
2014-07-09,-0.0015192247832429486
2014-07-10,0.0013578200300818854
2014-07-11,-0.004262813147040492
2014-07-14,0.0057069387480821274
2014-07-15,0.0031197560966060773
2014-07-16,0.002603434258275399
2014-07-17,-0.008157670570820166
2014-07-18,0.004997854425371127
2014-07-21,0.00018804071517577412
2014-07-22,0.002461936171710518
2014-07-23,-0.0011405957983415284
2014-07-24,0.00295903162701524
2014-07-25,-0.0014424338489449815
2014-07-28,0.003079190186277745
2014-07-29,-0.002349081175825841
2014-07-30,0.0013747270486581574
2014-07-31,-0.0012038865755326976
2014-08-01,0.00018486668547595877
2014-08-04,0.00022146165164867117
2014-08-05,-0.004766135918983177
2014-08-06,-0.003369507291114554
2014-08-07,0.0007815708875948145
2014-08-08,-0.0021042915692827055
2014-08-11,0.00102093121395217
2014-08-12,0.0027818961938374845
2014-08-13,0.003988842640129613
2014-08-14,0.00043711731587163944
2014-08-15,0.004628382504273238
2014-08-18,-0.0013358740920613233
2014-08-19,-0.0016234205366267348
2014-08-20,0.0025538121245292957
2014-08-21,-0.003525266882370964
2014-08-22,0.0018911694107910544
2014-08-25,-0.0014549730094269005
2014-08-26,-0.0031477356049879166
2014-08-27,0.0015948329184286374
2014-08-28,-1.3128027811179873e-05
2014-08-29,0.0006530749094309762
2014-09-02,0.005260424715322116
2014-09-03,0.005460721686422303
2014-09-04,-0.001473906593811782
2014-09-05,0.003195309567340486
2014-09-08,-0.001378738967348791
2014-09-09,-0.004665456845516838
2014-09-10,-0.003925811847256485
2014-09-11,0.0002832900921188544
2014-09-12,-0.0030807392104071924
2014-09-15,-0.00511778008530928
2014-09-16,2.6173119700998023e-05
2014-09-17,0.0007763003580717673
2014-09-18,0.006576766167214437
2014-09-19,0.0075427205347506614
2014-09-22,0.001908058639161231
2014-09-23,0.00033307686384164586
2014-09-24,0.0034504379924830317
2014-09-25,-0.004446716000515278
2014-09-26,0.004438074875300976
2014-09-29,-0.0007413139819347354
2014-09-30,0.00929789014995168
2014-10-01,-0.0012503868662532983
2014-10-02,0.001670364382074339
2014-10-03,0.01602381697359693
2014-10-06,-0.005893140029655137
2014-10-07,0.003688464568371544
2014-10-08,0.0009937003543059868
2014-10-09,0.010694490009940265
2014-10-10,-0.0005157901582617814
2014-10-13,-0.0025863890603188356
2014-10-14,0.005794368882990871
2014-10-15,-0.005417527748092676
2014-10-16,-0.004732807778960215
2014-10-17,0.005343873587437339
2014-10-20,0.0024648667304067572
2014-10-21,0.0009533096251543137
2014-10-22,0.011893463136066991
2014-10-23,0.002210191287122619
2014-10-24,0.00501850135349437
2014-10-27,0.012203894352345137
2014-10-28,-0.010660542959790048
2014-10-29,0.002531580253068244
2014-10-30,0.014257741244621341
2014-10-31,0.007869624317862433
2014-11-03,0.007353589346389977
2014-11-04,0.009766089507954248
2014-11-05,0.004703506904781502
2014-11-06,0.0006099531642253525
2014-11-07,-0.021521240538161332
2014-11-10,0.019132510226950922
2014-11-11,-0.009171772994817131
2014-11-12,0.0034831384697368564
2014-11-13,0.008875354028116898
2014-11-14,-0.020353645598038705
2014-11-17,0.0035521610794828993
2014-11-18,-0.0020054760252089026
2014-11-19,0.004449478004796079
2014-11-20,-0.005513057976822379
2014-11-21,-0.01285000455935633
2014-11-24,0.011358450423873699
2014-11-25,-0.0009001192925317807
2014-11-26,0.007546673187794003
2014-11-28,0.04929576822554128
2014-12-01,-0.015850279564261743
2014-12-02,0.01755960470326196
2014-12-03,-0.0017896020151234363
2014-12-04,0.007565761959449264
2014-12-05,0.008608567094034148
2014-12-08,0.019341072390092872
2014-12-09,-0.011222634214633138
2014-12-10,0.009272134359146141
2014-12-11,0.012404323738945195
2014-12-12,0.007410932957024883
2014-12-15,0.014245415534536865
2014-12-16,-0.008902744784611418
2014-12-17,-0.004238722724329794
2014-12-18,0.008357245787192715
2014-12-19,-0.011215402996055604
2014-12-22,0.01789220843353467
2014-12-23,-0.014371450601618043
2014-12-24,0.00487908843119095
2014-12-26,0.0038613342248745098
2014-12-29,0.00831453060985574
2014-12-30,-0.00541414133965091
2014-12-31,0.0013459487046510496
2015-01-02,0.007702880827082178
2015-01-05,0.01620592108868016
2015-01-06,-0.003984368118709731
2015-01-07,0.01269818838202106
2015-01-08,0.001446809793302268
2015-01-09,-0.004755942451963742
2015-01-12,0.017990221564996047
2015-01-13,-0.006134856381265181
2015-01-14,-0.012594586979022632
2015-01-15,0.0008944978138978359
2015-01-16,-0.008070465601896209
2015-01-20,0.011279405515065661
2015-01-21,-0.014808112224239384
2015-01-22,0.011613562050283915
2015-01-23,0.007457249296179242
2015-01-26,0.00483479419745418
2015-01-27,-0.01499123709866281
